,Product URL,Product Name,Product Price,Rating,Number of Reviews
225,https://www.amazon.in/SKYBAGS-Campus-College-Laptop-Backpack/dp/B084258ZD8,SKYBAGS Campus Grey Logo Print College Laptop Backpack 30L,"1,899",4.2 out of 5 stars,291
226,https://www.amazon.in/BAG-CORNER-Travel-Clothing-Duffel/dp/B0B6VNJ3YG,BAG CORNER Travel Woman and Clothing Duffel Bag (Ten),799,4.1 out of 5 stars,22
227,https://www.amazon.in/Birthday-Popper-Avengers-Drawstring-Return/dp/B097F8CW71,Birthday Popper Drawstring Sack Bag (Set of 15) Birthday Return Gifts for All Age Group,589,4.0 out of 5 stars,795
228,https://www.amazon.in/Red-Lemon-Backpack-Accessories-Organiser/dp/B0C2KRH268,"Red Lemon Swiss Cut Design 15.6 Inch Smart Laptop Backpack Bag With USB Charging Port, Anti Theft Pocket and Accessories Organiser for Men Women Boys Girls","1,899",4.4 out of 5 stars,894
229,https://www.amazon.in/Safari-Formal-Backpack-Anti-Theft-VAULT19CBBLK/dp/B07XSTR69N,"Safari 48 Cms Black Formal/Office/Laptop Backpack With Anti-Theft, Lock, Usb And Rfid (Vault19Cbblk)","1,396",4.0 out of 5 stars,851
230,https://www.amazon.in/Martucci-Laptop-Backpack-College-Reflective/dp/B0B7DT6HY3,Martucci Large 35 L Backpack Spacy Unisex/College/School/Travel Backpack with Rain Cover and Reflective Strip,746,4.0 out of 5 stars,"1,138"
231,https://www.amazon.in/HEROZ-Hammer-Durable-Travel-Laptop/dp/B07MGDFT9C,HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (All) (Grey & Black),"1,499",4.3 out of 5 stars,"7,877"
232,https://www.amazon.in/EVRUM-Business-Protection-Crossbody-Waterproof/dp/B0BX6VKQ35,"EVRUM Sling Bag For Men CrossBody Backpack For Men Women, Anti-Theft Chest Bag With USB Charging Port, Waterproof Casual Shoulder Bag Travel Hiking Sling Backpack Carbon Fiber","1,619",4.9 out of 5 stars,70
233,https://www.amazon.in/Amazon-Basics-Laptop-Backpack-Repellent/dp/B09W43XLBY,"AmazonBasics Water Repellent and Wear Resistant Laptop Backpack - 24L, Blue",709,4.2 out of 5 stars,533
234,https://www.amazon.in/Tinytot-School-Backpack-College-Multipurpose/dp/B09C5JVWCW,Tinytot School Bag School Backpack College Backpack Travel Backpack Office Backpack Multipurpose Backpack Picnic Bag for Boys & Girls,589,4.3 out of 5 stars,358
235,https://www.amazon.in/Gison-Outdoor-Waterproof-Organizer-Traveling-Multi/dp/B07GFKMRBJ,Gison 20L Outdoor Ocean Pack Waterproof Dry Bag Sack Storage Bag Organizer for Traveling-Multi Color,599,5.0 out of 5 stars,3
236,https://www.amazon.in/Amazon-Basics-Messenger-13-3-Inch-14-Inch/dp/B09WMQ4Y7H,"Amazon Basics- Laptop Messenger Bag for 13.3-Inch, 14-Inch, 15.6 -Inch Laptop Bag for Men and Women",699,3.9 out of 5 stars,39
237,https://www.amazon.in/Hammonds-Flycatcher-Leather-20Liters-Backpack/dp/B01N21C8H6,HAMMONDS FLYCATCHER Genuine Leather Rich Brown Laptop Backpack Bag for Men and Women- Padded and Adjustable Shoulder Straps with Multiple Compartments and Pockets - Fits upto 16 Inch Laptop/MacBook,"4,818",4.2 out of 5 stars,126
238,https://www.amazon.in/ANNACREATIONS-Stylish-Mermaid-Duffle-Gymnastics/dp/B0BMGK1L2X,"ANNACREATIONS Stylish Mermaid Duffle Sports Dance Gymnastics Sports Gym Bag, Kids Travel Bag for Girls (Style 3)",375,4.5 out of 5 stars,20
239,https://www.amazon.in/SKYBAGS-Unisex-Luggage-Duffel-Bag-DFHUS55ONG/dp/B07F342RQD,Skybags polyester 28 Cms Duffle Bag(SKYBAGS_DFHUS55ONG_Orange),"1,530",4.3 out of 5 stars,280
240,https://www.amazon.in/F-Gear-Bluechip%C2%A0Black-38-Ltrs-Laptop-Backpack/dp/B08Z83XFWB,F Gear Bluechip Black 30 Ltrs Laptop Backpack (3749),899,3.4 out of 5 stars,34
241,https://www.amazon.in/Harissons-Office-Laptop-Backpacks-Women/dp/B09D3YYYNG,HARISSONS Bags Volt 15.6 inch Office Laptop Backpacks for Men and Women,"1,504",4.1 out of 5 stars,245
242,https://www.amazon.in/Semi-Hard-Anti-Theft-Backpack-Waterproof-Charging/dp/B07X399726,"Arctic Hunter Gaming Backpack Laptop Bag for 15.6 inch Laptop Biking Backpack for Men Water-Resistant Stylish Semi-Hard Armored Backpack with USB Port for Men and Women Daily Use Students, Black","2,659",4.3 out of 5 stars,174
243,https://www.amazon.in/Wenger-Backpack-function-designed-612019/dp/B09KV8PG66,"WENGER Quadma ML 16 Inch Laptop Backpack in Black (22 Litres)-blend of style & function, Swiss designed, 612019","1,912",3.7 out of 5 stars,14
244,https://www.amazon.in/Skybags-Sonic-Ltrs-Green-Rucksack/dp/B07T8C3NG8,Skybags Sonic 49 Ltrs Green Rucksack,"1,979",4.2 out of 5 stars,704
245,https://www.amazon.in/Nivia-5412BY-Polyester-Sports-Yellow/dp/B017IPN5SI,NIVIA Sports Space Polyester Gym Bag/Unisex Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Fitness Bag/Sports and Travel Bag/Sports Kit/Duffle Bags Travel,580,4.3 out of 5 stars,"1,072"
246,https://www.amazon.in/Wildcraft-Travel-Duffle-Frisbee-2_Black/dp/B019DWDO9Y,Wildcraft Nylon 18 Inch Black Travel Duffle (Frisbee 2_Black),980,4.1 out of 5 stars,156
247,https://www.amazon.in/Martucci-Backpack-College-Reflective-Airport/dp/B0B7DVC3TL,Martucci Large 35 L Backpack Spacy Unisex/College/School/Travel Backpack with Rain Cover and Reflective Strip,765,4.0 out of 5 stars,"1,138"
248,https://www.amazon.in/Tommy-Hilfiger-Summer-Polyester-Backpack/dp/B0BLNL258S,Tommy Hilfiger Summer Unisex Polyester 15 inch Laptop Backpack Black,"3,510",3.5 out of 5 stars,3
249,https://www.amazon.in/Aristocrat-Rookie-Duffle-Teal-Blue/dp/B09NXV58V3,Aristocrat Polyester Hard 60 Cms Luggage- Suitcase(Dfroo62Etbl_Teal Blue),999,4.0 out of 5 stars,562
250,https://www.amazon.in/Wearslim-Sports-Leather-Crossbody-Shoulder/dp/B096B9SZWN,"Wearslim Gym Bag, Sports Edition PU Leather Gym Duffel Bag, Crossbody Bag, Gym Yoga Bag, Travel Shoulder Bag for Men and Women - Black",299,5.0 out of 5 stars,1
251,https://www.amazon.in/Gear-Superior-Casual-Backpack-BKPSPRIOR0001/dp/B08GY2ZN96,Gear Superior 16LWater Resistant School Bag//Backpack/College Bag for Men/Women - Black,399,3.9 out of 5 stars,276
252,https://www.amazon.in/Lavie-Pamukkale-Womens-Satchel-Piece/dp/B08NQRPQHJ,Lavie Women's Pamukkale Satchel Bag | Ladies Purse Handbag,"1,199",4.0 out of 5 stars,"1,687"
253,https://www.amazon.in/SKYBAGS-Campus-College-Laptop-Backpack/dp/B08425M424,SKYBAGS Campus Plus XL Grey College Laptop Backpack 33L,"2,695",4.1 out of 5 stars,92
254,https://www.amazon.in/Frantic-Soft-Elephant-Velvet-Plush/dp/B07P9JFYZ5,"Frantic Velvet Kids Soft Cartoon Animal Travelling School Bag Soft Plush Backpacks Baby Girls Boys for 2 to 5 Years Baby/Boys/Girls Nursery, Picnic,Preschool",279,3.9 out of 5 stars,"5,090"
255,https://www.amazon.in/Backpack-Fashion-Student-Business-Black-RedZip/dp/B08R7N1N1W,Wooum Laptop Bag Laptop Backpack with 15.6 Inch Padded Compartment - Water Resistance Light Weight (RedZip),398,3.9 out of 5 stars,461
256,https://www.amazon.in/F-Gear-Bi-Frost-Backpack-Grey/dp/B01JGD0FYM,F Gear Bi Frost 47 cms Casual Laptop Backpack (2472) - Grey,699,4.0 out of 5 stars,267
257,https://www.amazon.in/American-Tourister-FS0-41-002/dp/B07S13B1HR,American Tourister Spin 49 cms Navy Laptop Backpack,"1,400",4.1 out of 5 stars,"1,168"
258,https://www.amazon.in/Lavie-Sport-Laptop-Backpack-BDEI323043M3/dp/B07VCKRMJ5,Lavie Sport Atlantis Backpack with Laptop Sleeve | Men | Women | 15 inch Laptop Compatible | 3 compartments | Office Business Casual Bagpack,969,4.4 out of 5 stars,330
259,https://www.amazon.in/Tripole-Foldable-PAKEASY-Backpack-Hiking/dp/B0B24Q1XX3,TriPole Foldable PAKEASY Backpack and Day Bag for Hiking and Day Trips,599,4.1 out of 5 stars,65
260,https://www.amazon.in/DIVULGE-Drawstring-Bag-Sports-Utility/dp/B07PXTDBH4,"DIVULGE Multi Utility Drawstring Bag (Black , 16 L)",153,4.0 out of 5 stars,"1,097"
